review,clean_text,rating,sentiment
barang diterima dengan baik...belum di unbox karna bukan saya punya.terima kasih,barang terima baikbelum unbox karna punyaterima kasih,5,positive
"Pengiriman cepat dengan pilihan kurir rekomendasi, aman sampai tujuan, baru pertama kali make ip, semoga sesuai ekspektasi. Makasih seller",kirim cepat pilih kurir rekomendasi aman tuju kali make moga sesuai ekspektasi makasih seller,5,positive
"barang bagus sampe cepet, rekomended",barang bagus sampe cepet rekomended,5,positive
"4 jam langsung sampai 🤩🥰🥰🥰🥰 
pakai kurir langsung dari toko jadi lebih aman daripada pakai kurir gojek  .
yang mau pesan pakai kurir toko aja lebih aman 100 persen",jam langsung pakai kurir langsung toko aman pakai kurir gojek pesan pakai kurir toko aja aman persen,5,positive
mantap semoga normal sampenya cepet ..,mantap moga normal sampenya cepet,5,positive
barang sesuai display Dan spek toko..,barang sesuai display spek toko,5,positive
Terimakasih. Beli baranng disini dijamin keasliannya,terimakasih beli baranng jamin asli,5,positive
"Barang original, sampai dengan tersegel dan tanpa cacat. Garansi juga masih aktif, pelayanan fast respon",barang original segel cacat garansi aktif layan fast respon,5,positive
Mantep banget barang ori seller fast respon dan saya ada komplen karena kesalahan saya tetap direspon dan diselesaikan dengan mantap,mantep banget barang ori seller fast respon komplen salah direspon selesai mantap,5,positive
"Diterima dengan baik dan aman
Untuk keduakalinya beli disini. Selain produknya original, harganya juga kompetitif, proses pesanan hingga kirim juga sangat cepat. Terima kasih banyak seller",terima aman keduakalinya beli produk original harga kompetitif proses pesan kirim cepat terima kasih seller,5,positive
Barang ori bagus mulus msh segel warna sesuai pesanan berfungsi baik,barang ori bagus mulus msh segel warna sesuai pesan fungsi,5,positive
original masih tersegel. garansi 1 tahun. fast respon penjualnya.,original segel garansi fast respon jual,5,positive
"Garansi Resmi, Aman, Masih segel, Adminnya juga Baik bngett",garansi resmi aman segel adminnya bngett,5,positive
"Respon penjual ramah, pengiriman cepat, barang original garansi resmi indonesia, mantap selalu 👍",respon jual ramah kirim cepat barang original garansi resmi indonesia mantap,5,positive
"asli keren barang cepet sampai
garansi resmi pula, admin juga gercep balesnya 👏",asli keren barang cepet garansi resmi admin gercep balesnya,5,positive
"barang segel garansi resmi, tanggal produksi 2 bulan yang lalu, plus gratis polis asuransi kerusakan 1 tahun., terimakasih",barang segel garansi resmi tanggal produksi plus gratis polis asuransi rusa terimakasih,5,positive
Iphone Original pengiriman cepat pelayanan baik dan ramah semoga kedepan semakin sukses buat seller dan Tokped semakin maju.,iphone original kirim cepat layan ramah moga depan sukses seller tokped maju,5,positive
"Ori dan seseuai request kode unit
Admin juga fast respon banget
Pengiriman juga aman
Dipacking dengan rapi 
Awalnya rafu dari seller
Lihat komennya positif semua, akhirnya yakinin diri
Karna ada suvsidi dari tokopedia juga
Jadi memutuskan beli di toko ini
Senang berbenjal
Terimakasih",ori uai request kode unit admin fast respon banget kirim aman dipacking rapi rafu seller lihat komennya positif yakinin karna suvsidi tokopedia putus beli toko senang berbenjal terimakasih,5,positive
"Barang masih segel, paking rapi dengan bubble wrap yg cukup tebal dan ketika dibuka penutupnya langsung poweron.
Berfungsi baik, hanya saja sedikit panas ketika dicharge, memang seperti itu kayanya semua henpon sekarang",barang segel paking rapi bubble wrap tebal buka tutup langsung poweron fungsi panas dicharge kaya henpon,5,positive
"Barang diterima sesuai deskripsi. Garansi verified. Soal IMEI, ga usah dipertanyakan lah ya. Situs pemerintah kan ga bisa diandalkan. Selama model number PA/A, terbukti beberapa tahun aman. Seller juga responsif. Cepet jawab klo ada yg ditanyakan.",barang terima sesuai deskripsi garansi verified imei situs perintah andal model number paa bukti aman seller responsif cepet klo,5,positive
original garansi resmi rekomen seller pengiriman cepat,original garansi resmi rekomen seller kirim cepat,5,positive
"Mmantap Barang garansi resmi sangat puas dengan toko ini, sangat rekomen. keren sekali",mmantap barang garansi resmi puas toko rekomen keren,5,positive
"iphone nya , original garansi resmi, sinyal ,esim card semua ga ada kendala aman,semoga toko nya next repeat order baik hati kasih bonus😄🙏",iphone nya original garansi resmi sinyal esim card kendala amansemoga toko nya next repeat order hati kasih bonus,5,positive
Barang diterima dalam kondisi sangat baik. Kondisi barang benar-benar baru. Pengemasannya sangat rapi dan aman. Sudah dites dan berfungsi normal. Seller juga sangat responsif ketika dichat👍👍. Thanks iSmile!,barang terima kondisi kondisi barang benarbenar emas rapi aman tes fungsi normal seller responsif dichat thanks ismile,5,positive
"masih segel , garansi resmi indonesia , aman sentosa",segel garansi resmi indonesia aman sentosa,5,positive
"Pertama kali beli di sini, awalnya ragu tapi liat2 review dan juga official store. Adminnya fast respon banget, alhamdulillah dateng dengan aman, ga ada cacat. Pas dinyalain juga oke, IMEI aman tidak ada masalah. Garansi fisiknya gaada, tapi ada QR untuk klaim garansi 12 bulan ke depan. Makasih iSmile.",kali beli ragu liat review official store adminnya fast respon banget alhamdulillah dateng aman cacat pas dinyalain oke imei aman garansi fisik gaada klaim garansi makasih ismile,5,positive
barang ori dan mash segel..garansi nasional sesuai diskripsi San berfungsi dgn baik thank seler amanah tetap pertahankan,barang ori mash segelgaransi nasional sesuai skripsi san fungsi dgn thank seler amanah tahan,5,positive
sesuai harapan. sangat mulus. garansi resmi. belum dibuka sih dan belum di on kan. masih deg degan. maksih seller. moga lancar jaya. aman sentosa,sesuai harap mulus garansi resmi buka sih deg degan maksih seller moga lancar jaya aman sentosa,5,positive
"HP sampai dengan selamat, admin fast reapon, bisa dikirim di hari yang sama, besoknya suda sampai tujuan. barang original, bagus, tidak ada yang minus. Req garansi ibox PA/A dikasinya juga sama. suka banget dengan respon adminnya, cepat tanggap 🙏",selamat admin fast reapon kirim besok suda tuju barang original bagus minus req garansi ibox paa kas suka banget respon adminnya cepat tanggap,5,positive
"barang masih segel, pengiriman cepat, seller ramah. rekomendasi banget lah toko ini",barang segel kirim cepat seller ramah rekomendasi banget toko,5,positive
"barang bagus original segel green peel, cuma kecewa kurir jne lama 2 hari barang gak gerak jadi saya jemput ke kantor. thanks tokoh yang fast respon sukses selalu",barang bagus original segel green peel kecewa kurir jne barang gak gerak jemput kantor thanks tokoh fast respon sukses,5,positive
"Sehari sampe, barang baru, batre health full, IMEI terdaftar, garansi juga resmi. best dah pokoknya",hari sampe barang batre health full imei daftar garansi resmi best dah pokok,5,positive
"Sangat rekomendasi buat yg mau beli iphone garansi resmi, adminnya ramah juga terpercaya. Sukses terus sellernya 😍",rekomendasi beli iphone garansi resmi adminnya ramah percaya sukses sellernya,5,positive
"Admin komunikatif, Hp Original Apple Garansi Resmi, BNIB segel green peel, paket dikemas bubble warp extra tebal, warna sesuai pesanan, dapat seri D/A, over all Fungsi aman, sinyal aman",admin komunikatif original apple garansi resmi bnib segel green peel paket kemas bubble warp extra tebal warna sesuai pesan seri over all fungsi aman sinyal aman,5,positive
"Kualitas barang original, seller fast respon. Kurir nya juga cepat. Top lah bakal jadi langganan ini mah",kualitas barang original seller fast respon kurir nya cepat top langgan mah,5,positive
"barang bagus sesuai pesanan, masih segel rapi , penjual ramah rekomen tokonya, saya sudah dua kali beli di toko ini",barang bagus sesuai pesan segel rapi jual ramah rekomen toko kali beli toko,5,positive
"Mantap, penjual sangat responsip. Barang cepat dikirim juga. Ip 13 original buat gantiin iphone lama. Cuma agak kurang puas ke pihak ekspedisi saja biasanya jkt ke sini 3 hari ini 5 hari. Tapi barang aman sentosa",mantap jual responsip barang cepat kirim original gantiin iphone puas ekspedisi jkt barang aman sentosa,5,positive
"Barang sesuai pesanan, original
awalnya khawatir karena harga lebih murah dibanding ibox, digimap, dll tapi ternyata aman

mungkin karena ismile gak punya toko fisik jadi harga lebih murah kali ya",barang sesuai pesan original khawatir harga murah banding ibox digimap dll aman ismile gak toko fisik harga murah kali,5,positive
"Barang beneran original.
Pelayanan juga ramah.
Pengiriman cepat dan packaging aman, dibungkus tebal bgt.
Good.",barang beneran original layan ramah kirim cepat packaging aman bungkus tebal bgt good,5,positive
"barang masih segel, aman, barang asli bergaransi resmi, spesifikasi sesuai, pengiriman juga ok. terima kasih",barang segel aman barang asli garansi resmi spesifikasi sesuai kirim terima kasih,5,positive
"Barang udah pasti masih segel alias new, pengiriman instan Good, admin responsif, pokoknya good lah semoga gak ada kendala buat kedepan nya sama hapenya",barang udah segel alias new kirim instan good admin responsif pokok good moga gak kendala depan nya hapenya,5,positive
"barang masih segel, pengemasan rapih, proses cepat,barang ORI berfungsi dengan baik",barang segel emas rapih proses cepatbarang ori fungsi,5,positive
"barang sesuai yg dibeli dan dibayar,terdaftar semoga awet dipegang terasa nyaman ngga berat banget dan ngga kebesaran jika disimpan ditas juga enak ngga menambah berat semoga berkah Aamiin",barang sesuai beli dibayarterdaftar moga awet pegang nyaman ngga berat banget ngga besar simpan tas enak ngga tambah berat moga berkah aamiin,5,positive
"sesuai pesanan PA/A, barang original, garansi resmi",sesuai pesan paa barang original garansi resmi,5,positive
barang masih segel ori garansi resmi. berfungsi dgn baik. sinyal aman imei aman. rekomendasi buat yg lagi cari iphone baru resmi harga murah seler terpercaya..,barang segel ori garansi resmi fungsi dgn sinyal aman imei aman rekomendasi cari iphone resmi harga murah seler percaya,5,positive
"barang masih segel, kondisi bagus, awalnua deg degan, tapi alhamdulilah sampai dengan selamat, pengiriman cepat",barang segel kondisi bagus awalnua deg degan alhamdulilah selamat kirim cepat,5,positive
"barang masih segel, ori mantap, packing rapih, dapet diskon makasih seller",barang segel ori mantap packing rapih dapet diskon makasih seller,5,positive
Barang ok alhamdulillah. Cuma dari segi packing nya kurang tebel buble wrap nya jadinya dus nya aga ada penyok dikit but its okay,barang alhamdulillah segi packing nya tebel buble wrap nya dus nya aga penyok dikit but its okay,5,positive
"Pengiriman pake kurir rekomendasi tokopaedi kehitung lama sih, sudah request pick up dari tanggal 2 baru sampe Bandung tgl 5 (fyi pesennya tgl 1)

Packaging oke tapi dus-nya penyok :( , sama bonus tempered glass-nya pecah

Tapi overall aman sih hape-nya berfungsi dengan baik. Untuk garansi sampe 13 Desember 2024 gapapa lah beda selisih 20 harian dari pertama unboxing",kirim pake kurir rekomendasi tokopaedi hitung sih request pick tanggal sampe bandung tgl fyi sen tgl packaging oke dus penyok bonus tempered glassnya pecah overall aman sih hapenya fungsi garansi sampe desember gapapa beda selisih hari unboxing,5,positive
"great, seller ramah, barang ori sesuai deskripsi",great seller ramah barang ori sesuai deskripsi,5,positive
"barang mulus tidak ada lecet, dus tidak ada penyok, packing rapi aman & tebal",barang mulus lecet dus penyok packing rapi aman tebal,5,positive
"udah coba sim by u juga lancar internetnya, true tone nyala, sound bagus, battre bagus, barang bagus cuma pengiriman aja sampah",udah coba sim lancar internetnya true tone nyala sound bagus battre bagus barang bagus kirim aja sampah,5,positive
cakep barang segel berfungsi dengan baik.kurirnya baik amanah sopan,cakep barang segel fungsi baikkurirnya amanah sopan,5,positive
"Barang orisinil, packaging sangat bagus, sesuai yang diinginkan, seller juga ramah dan cepat tanggap",barang orisinil packaging bagus sesuai seller ramah cepat tanggap,5,positive
Barang masih disegel waktu sampai & ada garansi resminya Berfungsi dengan baik! Kualitas barang original pasti top.🔥,barang segel garansi resmi fungsi kualitas barang original top,5,positive
"Barang masih disegel rapi. Pengiriman aman dengan bubble wrap dan lakban berlipat. Nama barang juga gak keliatan oleh kurir.

Langsung bisa digunakan, berjalan baik. Apple Warranty otomatis 1 tahun setelah aktifasi. Adminnya ramah dan ngasi tips buat menghindari penipuan selama pengiriman.

Original semua. Thankss!",barang segel rapi kirim aman bubble wrap lakban lipat nama barang gak liat kurir langsung jalan apple warranty otomatis aktifasi adminnya ramah ngasi tips hindar tipu kirim original thankss,5,positive
"NEW dan ORIGINAL
sedikit takut beli online dengan harga jauh dari web ibox, tapi respon seller dan ulasan pembeli buat aku percaya ini toko amanah
alhamdulillah dapet harga 7,9",new original takut beli online harga web ibox respon seller ulas beli percaya toko amanah alhamdulillah dapet harga,5,positive
Mantap. Alhamdulillah barang sudah diterima dalam kondisi baik dan asli Ori. Buat pengirimannya juga mantap sesuai estimasi,mantap alhamdulillah barang terima kondisi asli ori kirim mantap sesuai estimasi,5,positive
"barang sampai dengan keadaan sangat safety, bubble wrap tebal. barang mulus. seller juga ramah dan informatif sekali. terima kasih atas diskonnya yaa",barang safety bubble wrap tebal barang mulus seller ramah informatif terima kasih diskon yaa,5,positive
"barang sudah sampai, alhamdulillah berfungsi dengan baik tidak ada yg rusak ataupun retak, packingan sangat aman dan tebal, seller juga fast respon pokok nya mantep banget, terima kasih banyak",barang alhamdulillah fungsi rusak retak packingan aman tebal seller fast respon pokok nya mantep banget terima kasih,5,positive
"pengiriman cepat, barang original, baru gress, apple ori, garansi resmi, penjual sgt responsive biar dihari minggu jg. terimakasih banyak.",kirim cepat barang original gress apple ori garansi resmi jual sgt responsive biar hari minggu terimakasih,5,positive
"Barang original & resmi
Seller ramah
Pengiriman cepat
Packing aman & rapi",barang original resmi seller ramah kirim cepat packing aman rapi,5,positive
"seller responsif, produk sesuai dan berfungsi. mantap",seller responsif produk sesuai fungsi mantap,5,positive
"Iphone 13 Ori baru, dapet unit SA/A, packing safety , pengiriman cepat, alhamdulillah toko amanah, jangan ragu beli iphone disini 🫶🏻",iphone ori dapet unit saa packing safety kirim cepat alhamdulillah toko amanah ragu beli iphone,5,positive
"alhamdulillah barang sudah sampai dengan selamat, cs nya pun sangat ramah dan fast respon, unit yang pasti ori bergaransi resmi dan berfungsi dengan baik, mantap dan terimakasih seller 🙌",alhamdulillah barang selamat nya ramah fast respon unit ori garansi resmi fungsi mantap terimakasih seller,5,positive
"Meski pengiriman agak lambat, barang tetap masih segel dan aman sampai tangan pembeli. Adminnya juga responsif kalo ditanyain. Sesuai dengan request (ID/A).  Semoga awet dan berkah ✨

Terimakasih seller, topp 👍🏻",kirim lambat barang segel aman tangan beli adminnya responsif kalo ditanyain sesuai request ida moga awet berkah terimakasih seller topp,5,positive
"Barang sudah sampai. Baru dan Segel Greenpeel. Garansi TAM.
pokok berkali2 beli di ismile Official Store emang mantaap.",barang segel greenpeel garansi tam pokok kali beli ismile official store emang mantaap,5,positive
"Barang original pelayanan cepat & admin sangat fast response, nicee next time re order",barang original layan cepat admin fast response nicee next time order,5,positive
"Jujur ini pertama kali beli hp iphone ibox di e-commerce. Males ke ibox langsung karna anak masih bayi blm bisa ditinggal lama kasian. Sempet ragu karna harganya dibawah pasaran tp beneran segel, green peel. Garansi ibox sampe September 2024. Pengiriman cepat, admin ramah bgt. Dapet anti gores sm clear case juga. Paket komplit sih udah harganya murah, original, oke bgt deh. Thanks seller. Nanti klo upgrade hp lagi mau order disini lagi. Puas bgt belanja disini!",jujur kali beli iphone ibox ecommerce males ibox langsung karna anak bayi blm tinggal kasi sempet ragu karna harga bawah pasar beneran segel green peel garansi ibox sampe september kirim cepat admin ramah bgt dapet anti gores clear case paket komplit sih udah harga murah original oke bgt deh thanks seller klo upgrade order puas bgt belanja,5,positive
"Produk sampai dengan cepat dan aman, barang ori garansi ibox dapat jg case dan anti gores",produk cepat aman barang ori garansi ibox case anti gores,5,positive
barang ori 100% mantul cepat sekali sampainya rekomendasi beli online,barang ori mantul cepat sampai rekomendasi beli online,5,positive
"Barang sudah tiba, dan device berfungsi dengan baik tanpa ada masalah. pelayanan admin nya cepat dan ramah",barang device fungsi layan admin nya cepat ramah,5,positive
seller sangat mantap dan responsif. barangnya juga segel aman. terima kasih buat semua pihak terkait,seller mantap responsif barang segel aman terima kasih kait,5,positive
"Unit Keren, Warnanya Bagus, Segel, dapet kode SA/A , tokonya keren, pelayanan ciamik,
kurir mengecewakan,",unit keren warna bagus segel dapet kode saa toko keren layan ciamik kurir kecewa,5,positive
barang masih di segel. dan mulus. pengiriman cepat. respon penjual juga cepat.,barang segel mulus kirim cepat respon jual cepat,5,positive
"barang masih segel dapet yg new digimap dapet bonus clearcase juga,cuma selang sehari cek out harga miring banget huhu.. tau gtu nunggu promo lagi",barang segel dapet new digimap dapet bonus clearcase jugacuma selang hari cek out harga miring banget huhu tau gtu nunggu promo,5,positive
barang di segel. packing rapih d tambhin bubble warp. resseller fast respon. pengriman cepat dan amanah,barang segel packing rapih tambhin bubble warp resseller fast respon rim cepat amanah,5,positive
"alhamdulillah paketnya udh sampai😊 device aman, garansi resmi Indonesia, dapat kode SA/A. rekomend sih toko ini😊",alhamdulillah paket udh device aman garansi resmi indonesia kode saa rekomend sih toko,5,positive
"iPhone aman garansi resmi segel,
akun saya gak aman Krn beli hp terus,
heran sama tokped",iphone aman garansi resmi segel akun gak aman krn beli heran tokped,5,positive
"Lumayan pas dapat harga promo (12,1jt an), barang asli original resmi terdaftar dan green peel, packing juga rapi dan dapat bonus tempered glass sama casing softcase yang cukup tebal, recommended beli disini",lumayan pas harga promo barang asli original resmi daftar green peel packing rapi bonus tempered glass casing softcase tebal recommended beli,5,positive
"barang ori, packaging aman bagus, pengiriman cepet. mantap dah",barang ori packaging aman bagus kirim cepet mantap dah,5,positive
"Packaging hanya dibungkus bubblewrap, kedepannya bisa ditambah kardus atau opsi kayu. Handphone original garansi aktif tanpa cacat. Penjual cukup informatif dan responsif dalam menjelaskan produk. Saran bagi yang akan membeli, jangan memilih menggunakan kurir rekomendasi meskipun gratis ongkir dikarenakan menggunakan jasa kirim iD Express yang lumayan lama. Lebih baik menambah ongkos kirim dengan pilihan kurir lain tetapi barang relatif lebih cepat sampai. Overall cukup memuaskan ditambah dengan promo diskon yang cukup besar sehingga jauh lebih murah jika dibandingkan dengan membeli di toko offline",packaging bungkus bubblewrap depan tambah kardus opsi kayu handphone original garansi aktif cacat jual informatif responsif produk saran beli pilih kurir rekomendasi gratis ongkir jasa kirim express lumayan tambah ongkos kirim pilih kurir barang relatif cepat overall muas tambah promo diskon murah banding beli toko offline,5,positive
"Barang sampai dengan cepat, pengemasan baik. Barang ori 100% mantap recommended",barang cepat emas barang ori mantap recommended,5,positive
"barang cepat sampai, hp ori garansi resmi TAM",barang cepat ori garansi resmi tam,5,positive
"barang masih di segel dan garansi resmi.
tapi sayang minta PA/A diksihnya SA/A. tpi its okay. thx seller",barang segel garansi resmi sayang paa diksihnya saa tpi its okay thx seller,5,positive
"Barangnya ori, masih segelan. adminnya membantu. kalo ada pertanyaan tanya aja, pasti dijawab dgn ramah. saran aja, kalo pesen sabtu jangan pake same day karena pake paxel, dan paxel minggu libur pengiriman. punyaku nyampe senin malem banget, kasian kurirnya untung packingnya aman banget meskipun ujan",barang ori segel adminnya bantu kalo aja dgn ramah saran aja kalo sen sabtu pake same day pake paxel paxel minggu libur kirim punya nyampe senin malem banget kasi kurir untung packingnya aman banget ujan,5,positive
"Respon seller ramah dan cepat, barang original dan masih segel, mantap. semoga awet buat jangka panjang hpnya",respon seller ramah cepat barang original segel mantap moga awet jangka hpnya,5,positive
"Barang Ori, Segel, Garansi Resmi. Mantap, Recommended Seller, CS nya ramah, sabar, dan solutif. Sukses terus utk Seller nya dan Tokopedia",barang ori segel garansi resmi mantap recommended seller nya ramah sabar solutif sukses utk seller nya tokopedia,5,positive
"packing aman, original, suka banget warnanya 😍😍 adminnya responsif",packing aman original suka banget warna adminnya responsif,5,positive
barang ori. sinyal aktif. pelayanan & pengiriman cepat. terimakasih 👍,barang ori sinyal aktif layan kirim cepat terimakasih,5,positive
"Barang sesuai display, asli ori dan bergaransi",barang sesuai display asli ori garansi,5,positive
Recommended sih... Produk original garansi resmi... Request yang PA/A dan bener di kirim sesuai permintaan... Next pasti langganan disini,recommended sih produk original garansi resmi request paa bener kirim sesuai minta next langgan,5,positive
"Packing aman pake wrapping tebel..produk ori, aman",packing aman pake wrapping tebelproduk ori aman,5,positive
"barang original, pengiriman cepat, berfungsi baik, terimakasih!",barang original kirim cepat fungsi terimakasih,5,positive
"tokonya baik, minggu dilayanin juga
lumayan bonus case ama anti gores",toko minggu dilayanin lumayan bonus case ama anti gores,5,positive
"Barang baru original, tapi klo di liat dari box ini batch 2021, klo di cek via 3uTools production date nya 2024 dan layar nya menggunakan LG semoga aman dari green screen, tidak ada kendala dengan unitnya, overall puas apalagi dengan perbedaan harga dibanding beli offline",barang original klo liat box batch klo cek via utools production date nya layar nya moga aman green screen kendala unit overall puas beda harga banding beli offline,5,positive
"pertama kali beli iphone, lalu liat ulasannya bagus jadi percaya, alhamdulillah sellernya baik dan fast respon juga pengiriman juga aman, pemakaian sudah dua minggu lebih dan semuanya aman ga ada kendala 🤙🤙🤙",kali beli iphone liat ulas bagus percaya alhamdulillah sellernya fast respon kirim aman pakai minggu aman kendala,5,positive
"garansi Resmi, produk aman dan seller terpercaya, gratisan casing & tenpered glass, request wrn pink tp habis, jadi ganti warna lain tp ga masalah kok seller komunikatif 🙏",garansi resmi produk aman seller percaya gratis casing tenpered glass request wrn pink habis ganti warna seller komunikatif,5,positive
"Bagus, bisa digunakan dengan baik. Kondisi dalam keadaan baik dan sempurna",bagus kondisi sempurna,5,positive
"Mantap, seller responsif, barang tersegel dan aman",mantap seller responsif barang segel aman,5,positive
"Barang ori, packing aman banget jadi isinya juga aman, sudah dicoba dan bagus2 aja..",barang ori packing aman banget isi aman coba bagus aja,5,positive
"Barang bagus, sesuai deskripsi. Original apple",barang bagus sesuai deskripsi original apple,5,positive
Mantap iphone nya juga original garansi resmi indonesia digimap dan ibox,mantap iphone nya original garansi resmi indonesia digimap ibox,5,positive
"Baguss
Seller nya ramah. Iphone nya ori.. semoga awet di aku.. 😍",baguss seller nya ramah iphone nya ori moga awet,5,positive
"minta yg PA beneran dikasi seller responsif jangan ragu beli disini sehari langsung sampe mantap dpt free tg sm case lumayan, harga lumayan jauh sama di app sebelah",beneran kasi seller responsif ragu beli hari langsung sampe mantap dpt free case lumayan harga lumayan app belah,5,positive
"Barang original geransi ibox, adminnya fast respon, barang masih tersegel rapih dan bakalan beli disini lagi sih",barang original geransi ibox adminnya fast respon barang segel rapih beli sih,5,positive
"rekomended banget, packing pakai bubble wrap tebal, bonus softcase n screen protector, garansi resmi, batery health 100% 👍👍",rekomended banget packing pakai bubble wrap tebal bonus softcase screen protector garansi resmi batery health,5,positive
"baru kasih bintang setelah pemakaian 1 hari,sangat memuaskan ,garansi aktif pas baru dihidupkan hp nya mantap",kasih bintang pakai harisangat muas garansi aktif pas hidup nya mantap,5,positive
"Mantab! Beli disini dapet diskon, jauh harganya dari ibox, tapi barang sama. Barang ori 100% mulus, service support apple sampe 2026!",mantab beli dapet diskon harga ibox barang barang ori mulus service support apple sampe,5,positive
"Alhamdulillah, recommend seller. admin nya fast respon. Barangnya juga ORI tidak ada masalah. Sukses selalu",alhamdulillah recommend seller admin nya fast respon barang ori sukses,5,positive
"Alhamdulillah pesanan sudah datang, sudah dicek dan original garansi resmi",alhamdulillah pesan cek original garansi resmi,5,positive
"Reques PA/A (Ibox), dapet SA/A (Bli Bli), yowis gapapa sama sama Resmi.
Garansi 1 Tahun.
Imei sama dengan di Box.
Recommended 👌",reques paa ibox dapet saa bli bli yowis gapapa resmi garansi imei box recommended,5,positive
"100% original dan BNIB, segel green peel, dapet yang PA/A. Mantapp.",original bnib segel green peel dapet paa mantapp,5,positive
pengemasan dan pengiriman aman. req kode nya gak available. tapi gapapa. pemakaian 2 minggu masih aman gak ada masalah. semoga awet terus. tengkiuu seller,emas kirim aman req kode nya gak available gapapa pakai minggu aman gak moga awet tengkiuu seller,5,positive
new segel garansi ibox pa/a sesuai req makasih min keren pol,new segel garansi ibox paa sesuai req makasih min keren pol,5,positive
"first iphone gue.barang ori sempet cari sana sini, akhirnya jodoh kesini, lebih murah",first iphone guebarang ori sempet cari jodoh kesini murah,5,positive
"Top, original iphone. Masih segel semua fungsi alhamdulillah normal. Semoga awettttt. Terima kasih seller",top original iphone segel fungsi alhamdulillah normal moga awettttt terima kasih seller,5,positive
"mantap barang masih segel, original, mantap diskonnya thanks",mantap barang segel original mantap diskon thanks,5,positive
"Sesuai harapan. 
Dan fast respond
Super recommend seler
Packing super aman walau pake gojek",sesuai harap fast respond super recommend seler packing super aman pake gojek,5,positive
"barang segel aman, ori semua. cust ku suka terimakasih",barang segel aman ori cust suka terimakasih,5,positive
"Barangnya ori real bgt sigma, semoga awet. Cuma pengirimannya agak late cuma masi oke la.
ubur-ubur makan lele mantep le.",barang ori real bgt sigma moga awet kirim late mas oke uburubur makan lele mantep,5,positive
"Maaf baru kasih review, barang bagus original', packing rapi, respon baik n pengiriman juga cepat, terima kasih sukses selalu",maaf kasih review barang bagus original packing rapi respon kirim cepat terima kasih sukses,5,positive
"barang bagus, masih segel,garansi aman, sama sprti ibox,digimap dll semoga awet . pengiriman nya cepet banget",barang bagus segelgaransi aman sprti iboxdigimap dll moga awet kirim nya cepet banget,5,positive
"barang bagus dan puasssssssssssaasss, mantapp",barang bagus puasssssssssssaasss mantapp,5,positive
"Mantap, Resmi, Aktif, Mulus, Masih Segel 💥 dapat TG dan Case",mantap resmi aktif mulus segel case,5,positive
"Seller responsif, barang ori kelengkapan lengkap semua, udah dipake beberapa hari masih aman semua gaada kurangnya, bonus case sama tg dikasih.
Tapi emang request PA/A yang dateng ID tp gapapa sih sama ajalah asal garansi resmi. Harga miring miring dikit",seller responsif barang ori lengkap lengkap udah dipake aman gaada kurang bonus case kasih emang request paa dateng gapapa sih aja garansi resmi harga miring miring dikit,5,positive
"Oke banget disini. Packing tebel, pengiriman juga cepet, pesen kemarin sampai hari ini. Garansi setahun, sinyal aman. Semoga awet 👍🏻",oke banget packing tebel kirim cepet sen kemarin garansi tahun sinyal aman moga awet,5,positive
"Mantap ip 13-nya ori garansi resmi Indonesia, tapi yg Digimap. Barangnya juga langsung dianter ke rumah pakai kurir instan. Thanks gan, semoga sukses jualannya.",mantap nya ori garansi resmi indonesia digimap barang langsung anter rumah pakai kurir instan thanks gan moga sukses jual,5,positive
"Barang segel greenpeel, IMEI sesuai setelah dicek, garansi Ibox no kaleng2. HP nya sendiri so far sangat baik tidak ada kendala/ cacat tersembuni.
Semoga awet 👍👍",barang segel greenpeel imei sesuai cek garansi ibox kaleng nya far kendala cacat tersembuni moga awet,5,positive
"barang ori masih di segel, sampai dengan selamat",barang ori segel selamat,5,positive
"alhamdulillaah udh sampe. barang aman, masih segel green peel. respon seller baik, pengiriman lumayan cepat. pesan tgl 31 malam, tgl 2 siang nyampe. bismillaah semoga awet barangnya.",alhamdulillaah udh sampe barang aman segel green peel respon seller kirim lumayan cepat pesan tgl malam tgl siang nyampe bismillaah moga awet barang,5,positive
ini pertama kali beli di ismile. sumpah seneng bgt karna ekspetasiku ga turun sm sekali. dari awal respon admin udah bagus dan gercep bgt. pengiriman juga aman. isinya juga bagus sejauh ini. semoga makin laris deh! makasih yaa,kali beli ismile sumpah neng bgt karna ekspetasiku turun respon admin udah bagus gercep bgt kirim aman isi bagus moga laris deh makasih yaa,5,positive
alhamdulillah. awalnya sempat ragu. tapi beraniin diri dan yakin beli di sini karena tokonya memiliki ulasan yang baik. dan barang diterima dalam keadaan segel hijau dan garansi resmi.,alhamdulillah ragu beraniin beli toko milik ulas barang terima segel hijau garansi resmi,5,positive
Produk sesuai dan msh segel. Garansi br berjln stlh aktif. Proses toko gak pake lama. MANTUL,produk sesuai msh segel garansi berjln stlh aktif proses toko gak pake mantul,5,positive
